Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
1038.31;1;1,774655;0.27918967;147478.8;83102.8;0,006347664;0,001543652;206,75895;273,46163;3665,144;5
1043.97;1;1,7688707;0.27768387;147390.8;83324.8;0,00562769;0,001641969;304,19211;201,75232;3670,8012;5,0033
1049.68;1;1,759984;0.27535813;146470.8;83222.8;0,006264059;0,001753372;305,0905;240,1802;3676,5106;5
1055.34;1;1,7613838;0.27572547;146974.8;83442.8;0,005807898;0,001753009;334,72031;198,97157;3682,1715;5
1061.02;1;1,7589085;0.27507562;146778.8;83448.8;0,006157192;0,001754399;313,07608;231,62765;3687,858;5
1066.77;1;1,757968;0.27482841;146696.8;83446.8;0,005194766;0,001549146;291,255;182,63279;3693,6063;5
1072.44;1;1,7640022;0.27641157;146628.8;83122.8;0,005706906;0,001689782;315,86273;200,63636;3699,2751;5
1078.11;1;1,7639062;0.27638643;147442.8;83588.8;0,004844264;0,0013418;232,17552;188,07837;3704,9423;5
1083.79;1;1,7635656;0.27629727;146694.8;83180.8;0,005967535;0,00171147;308,52416;220,49514;3710,6292;5
1089.47;1;1,7556454;0.27421722;147064.8;83766.8;0,004970397;0,00150509;287,96345;171,28308;3716,3053;5
1095.14;1;1,7494218;0.27257433;147050.8;84056.8;0,005697456;0,001661379;304,16443;211,45113;3721,9751;5,0033
1100.81;1;1,7549011;0.27402112;146412.8;83430.8;0,006283712;0,001691966;275,96186;254;3727,6454;5
1106.5;1;1,7591284;0.27513341;146671.2;83377.2;0,006319468;0,001724453;289,14538;250,3938;3733,3305;5
1115.09;1;1,7492382;0.27252574;146721.2;83877.2;0,00422143;0,001309119;255,24354;140,29368;3741,9212;5,0033
1120.77;1;1,746306;0.27174902;146737.2;84027.2;0,005250987;0,001638555;321,12008;173,27556;3747,6001;5,0033
1126.45;1;1,7543296;0.27387048;147127.2;83865.2;0,005643994;0,001645348;302,00593;207,75441;3753,2844;5
1132.11;1;1,7509091;0.27296762;146567.2;83709.2;0,005381975;0,001527083;269,32899;206,26554;3758,9448;5
1137.79;1;1,7601741;0.27540802;146899.2;83457.2;0,007676996;0,002037729;326,76275;313,10029;3764,6274;5
1143.47;1;1,7701099;0.27800699;147137.2;83123.2;0,006589321;0,001905439;349,02903;238,4688;3770,299;5
1149.15;1;1,7348448;0.26869709;145597.2;83925.2;0,006422749;0,001864164;333,35646;244,16517;3775,9799;5
1154.83;1;1,7596355;0.2752666;147667.2;83919.2;0,004986523;0,001544482;303,51485;163,71734;3781,6605;5
1160.49;1;1,7586453;0.27500647;146891.2;83525.2;0,005948152;0,001640903;280,11426;233,31885;3787,3232;5
1166.14;1;1,7584124;0.27494526;146861.2;83519.2;0,006937207;0,001921917;330,04593;270,81009;3792,9796;5,0033
1171.85;1;1,7438206;0.27108936;146291.2;83891.2;0,005797248;0,001504979;225,11003;247,21778;3798,6837;5
1177.5;1;1,7427474;0.27080416;146675.2;84163.2;0,004845041;0,001561115;314,25903;149,10258;3804,334;5
1183.19;1;1,7511338;0.27302701;147647.2;84315.2;0,004714745;0,001296976;220,27543;188,97173;3810,0235;5
1188.96;1;1,7517956;0.27320184;146925.2;83871.2;0,007159368;0,00179724;251,4208;311,27717;3815,7934;5,0033
1194.63;1;1,7569652;0.27456464;146835.2;83573.2;0,005928401;0,001639236;280,33964;232,51259;3821,4638;5
1200.3;1;1,7393546;0.26990101;146299.2;84111.2;0,005815144;0,001585539;260,19264;238,11718;3827,1346;5
1205.97;1;1,7462938;0.27174581;146963.2;84157.2;0,004819336;0,001402931;255,76305;180,25187;3832,8126;5
1211.64;1;1,7590038;0.27510067;147811.2;84031.2;0,006302139;0,001896294;362,72187;219,35983;3838,4777;5
1217.32;1;1,7574401;0.27468958;146003.2;83077.2;0,005700456;0,001669118;306,02373;205,65224;3844,1569;5
1222.97;1;1,7601568;0.27540349;146887.2;83451.2;0,006407919;0,001706671;275,34323;260,4385;3849,8051;5
1228.65;1;1,7477796;0.2721396;146333.2;83725.2;0,00472916;0,001321059;227,05205;185,59662;3855,4847;5
